[03 February 2016 at 12:01:37 MST] - ::admin 
[03 February 2016 at 12:02:00 MST] - ::master 
[05 May 2016 at 07:25:30 MDT] - ::tele 0,47,51,24,21
[05 May 2016 at 07:25:30 MDT] - ::tele 0,47,51,24,21
[05 May 2016 at 07:25:30 MDT] - ::tele 0,47,51,24,21
[05 May 2016 at 08:41:42 MDT] - ::bank 
[05 May 2016 at 08:44:31 MDT] - ::item 24188
[05 May 2016 at 08:44:55 MDT] - ::item 26151
[05 May 2016 at 08:45:09 MDT] - ::item 27334
[05 May 2016 at 08:45:19 MDT] - ::item 28026
[05 May 2016 at 08:45:35 MDT] - ::item 28103
[05 May 2016 at 08:45:36 MDT] - ::item 28104
[05 May 2016 at 08:45:37 MDT] - ::item 28105
[05 May 2016 at 08:45:37 MDT] - ::item 28106
[05 May 2016 at 08:45:59 MDT] - ::item 28115
[05 May 2016 at 08:46:44 MDT] - ::item 30841
[05 May 2016 at 08:46:46 MDT] - ::item 30842
[05 May 2016 at 08:46:49 MDT] - ::item 30846
[05 May 2016 at 08:47:09 MDT] - ::item 31552
[05 May 2016 at 08:47:22 MDT] - ::item 31729
[05 May 2016 at 08:47:31 MDT] - ::item 32210
[05 May 2016 at 08:47:39 MDT] - ::item 32659
[05 May 2016 at 08:47:49 MDT] - ::item 33333
[05 May 2016 at 08:47:54 MDT] - ::item 33399
[05 May 2016 at 08:48:00 MDT] - ::item 33465
[05 May 2016 at 08:48:23 MDT] - ::item 33665
[05 May 2016 at 08:51:11 MDT] - ::bank 
[05 May 2016 at 08:52:31 MDT] - ::bank 
[05 May 2016 at 08:52:55 MDT] - ::bank 
[05 May 2016 at 08:58:17 MDT] - ::bank 
[05 May 2016 at 08:58:32 MDT] - ::bank 
[05 May 2016 at 09:08:44 MDT] - ::tele 0,53,57,50,39
[05 May 2016 at 09:08:52 MDT] - ::tele 0,53,57,49,48
[05 May 2016 at 09:10:48 MDT] - ::skillsdial 27069
[05 May 2016 at 09:11:54 MDT] - ::item 19675
[05 May 2016 at 09:12:08 MDT] - ::bank 
[05 May 2016 at 09:13:08 MDT] - ::item 18337
[05 May 2016 at 09:13:09 MDT] - ::item 18336
[05 May 2016 at 09:13:18 MDT] - ::bank 
[05 May 2016 at 09:13:34 MDT] - ::bank 
[05 May 2016 at 09:13:55 MDT] - ::item 31458
[05 May 2016 at 09:14:13 MDT] - ::item 31457
[05 May 2016 at 09:14:14 MDT] - ::item 31459
[05 May 2016 at 09:14:30 MDT] - ::item 31463
[05 May 2016 at 09:16:25 MDT] - ::item 31453
[05 May 2016 at 09:16:48 MDT] - ::item 26283
[05 May 2016 at 09:16:57 MDT] - ::bank 
[05 May 2016 at 09:17:30 MDT] - ::bank 
[05 May 2016 at 09:22:00 MDT] - ::iloop 1
[05 May 2016 at 09:22:02 MDT] - ::iloop 
[05 May 2016 at 09:22:08 MDT] - ::iloop 1 1 1
[05 May 2016 at 09:22:28 MDT] - ::gitem 
[05 May 2016 at 09:23:38 MDT] - ::interh 1
[05 May 2016 at 09:23:41 MDT] - ::interh 1000
[05 May 2016 at 09:23:43 MDT] - ::inter 1000
[05 May 2016 at 09:23:49 MDT] - ::interh 1000
[05 May 2016 at 09:23:52 MDT] - ::interh2 1000
[05 May 2016 at 09:24:04 MDT] - ::inters 1000
[05 May 2016 at 09:24:08 MDT] - ::inters 1000
[05 May 2016 at 09:24:11 MDT] - ::inter 1000
[05 May 2016 at 09:24:13 MDT] - ::inter 1001
[05 May 2016 at 09:24:14 MDT] - ::inter 1002
[05 May 2016 at 09:24:30 MDT] - ::inter 1200
[05 May 2016 at 09:24:31 MDT] - ::inter 1201
[05 May 2016 at 09:24:33 MDT] - ::inter 1202
[05 May 2016 at 09:24:34 MDT] - ::inter 1201
[05 May 2016 at 09:24:39 MDT] - ::inter 1202
[05 May 2016 at 09:24:40 MDT] - ::inter 1203
[05 May 2016 at 09:24:42 MDT] - ::inter 1204
[05 May 2016 at 09:24:42 MDT] - ::inter 1205
[05 May 2016 at 09:24:44 MDT] - ::inter 1206
[05 May 2016 at 09:24:45 MDT] - ::inter 1207
[05 May 2016 at 09:24:46 MDT] - ::inter 1208
[05 May 2016 at 09:24:47 MDT] - ::inter 1209
[05 May 2016 at 09:24:49 MDT] - ::inter 1210
[05 May 2016 at 09:24:50 MDT] - ::inter 1211
[05 May 2016 at 09:24:51 MDT] - ::inter 1212
[05 May 2016 at 09:25:04 MDT] - ::inter 1213
[05 May 2016 at 09:25:05 MDT] - ::inter 1214
[05 May 2016 at 09:25:07 MDT] - ::inter 1215
[06 May 2016 at 01:03:40 MDT] - ::inter 95
[06 May 2016 at 01:04:10 MDT] - ::inter 95
[06 May 2016 at 01:04:33 MDT] - ::inter 95
[06 May 2016 at 01:04:37 MDT] - ::inter 138
[06 May 2016 at 01:04:59 MDT] - ::inter 299
[06 May 2016 at 01:05:12 MDT] - ::tele 0,47,50,20,17
[06 May 2016 at 01:08:13 MDT] - ::tele 0,47,50,21,5
[06 May 2016 at 01:08:25 MDT] - ::tele 0,47,50,19,22
[06 May 2016 at 01:08:33 MDT] - ::tele 0,47,50,18,27
[06 May 2016 at 01:09:47 MDT] - ::tele 0,57,45,23,56
[06 May 2016 at 01:09:51 MDT] - ::tele 0,57,46,23,1
[06 May 2016 at 01:09:52 MDT] - ::tele 0,57,45,24,57
[06 May 2016 at 01:09:54 MDT] - ::tele 0,57,46,36,2
[06 May 2016 at 01:09:56 MDT] - ::tele 0,57,46,50,6
[06 May 2016 at 01:09:57 MDT] - ::tele 0,57,46,55,9
[06 May 2016 at 01:09:58 MDT] - ::tele 0,57,46,57,19
[06 May 2016 at 01:10:00 MDT] - ::tele 0,58,46,2,22
[06 May 2016 at 01:10:01 MDT] - ::tele 0,58,46,10,20
[06 May 2016 at 01:10:02 MDT] - ::tele 0,58,46,20,17
[06 May 2016 at 01:10:08 MDT] - ::tele 0,58,46,25,26
[06 May 2016 at 01:10:09 MDT] - ::tele 0,58,46,32,28
[06 May 2016 at 01:10:14 MDT] - ::tele 0,58,46,38,28
[06 May 2016 at 01:12:04 MDT] - ::tele 0,45,53,4,43
[06 May 2016 at 01:12:05 MDT] - ::tele 0,45,53,17,45
[06 May 2016 at 01:12:06 MDT] - ::tele 0,45,53,28,45
[06 May 2016 at 01:12:07 MDT] - ::tele 0,45,53,39,44
[06 May 2016 at 01:12:10 MDT] - ::tele 0,45,53,33,32
[06 May 2016 at 01:13:28 MDT] - ::tele 0,58,46,30,27
[06 May 2016 at 01:13:37 MDT] - ::tele 0,58,46,32,34
[06 May 2016 at 01:13:38 MDT] - ::tele 0,58,46,35,45
[06 May 2016 at 01:13:41 MDT] - ::tele 0,58,46,37,32
[06 May 2016 at 01:13:46 MDT] - ::bank 
[06 May 2016 at 01:14:24 MDT] - ::item 36
[06 May 2016 at 01:15:02 MDT] - ::god 
[06 May 2016 at 01:18:38 MDT] - ::tele 0,58,46,37,25
[06 May 2016 at 01:22:52 MDT] - ::tele 0,58,46,35,26
[06 May 2016 at 01:23:04 MDT] - ::tele 0,58,46,37,29
[06 May 2016 at 01:25:13 MDT] - ::god 
[06 May 2016 at 01:25:35 MDT] - ::bank 
[06 May 2016 at 01:26:27 MDT] - ::tele 0,58,46,29,30
[06 May 2016 at 01:26:36 MDT] - ::tele 0,58,46,13,31
[06 May 2016 at 01:27:24 MDT] - ::god 
[06 May 2016 at 01:27:40 MDT] - ::god 
[06 May 2016 at 01:30:52 MDT] - ::bank 
[06 May 2016 at 01:31:12 MDT] - ::skillsdial 121
[06 May 2016 at 01:31:21 MDT] - ::skillsdial 2428
[06 May 2016 at 01:31:47 MDT] - ::skillsdial 11469
[06 May 2016 at 01:32:48 MDT] - ::skillsdial 11469
[06 May 2016 at 01:40:23 MDT] - ::bank 
[06 May 2016 at 01:41:18 MDT] - ::skillsdial 249
[06 May 2016 at 01:44:23 MDT] - ::bank 
[06 May 2016 at 01:45:36 MDT] - ::bank 
[06 May 2016 at 01:45:42 MDT] - ::bank 
[06 May 2016 at 01:46:02 MDT] - ::item 1742 100000
[06 May 2016 at 01:46:04 MDT] - ::bank 
[06 May 2016 at 01:48:20 MDT] - ::bank 
[06 May 2016 at 01:48:32 MDT] - ::setlevel 10 1
[06 May 2016 at 01:48:34 MDT] - ::setlevel 11 1
[06 May 2016 at 01:48:36 MDT] - ::setlevel 12 1
[06 May 2016 at 01:48:37 MDT] - ::setlevel 13 1
[06 May 2016 at 01:48:39 MDT] - ::setlevel 14 1
[06 May 2016 at 01:48:42 MDT] - ::setlevel 0 99
[06 May 2016 at 01:48:44 MDT] - ::setlevel 1 99
[06 May 2016 at 01:48:46 MDT] - ::setlevel 2 99
[06 May 2016 at 01:48:50 MDT] - ::setlevel 3 99
[06 May 2016 at 01:48:54 MDT] - ::setlevel 4 99
[06 May 2016 at 01:48:56 MDT] - ::setlevel 5 99
[06 May 2016 at 01:48:58 MDT] - ::setlevel 6 99
[06 May 2016 at 01:49:00 MDT] - ::setlevel 7 99
[06 May 2016 at 01:49:02 MDT] - ::setlevel 8 99
[06 May 2016 at 01:49:05 MDT] - ::setlevel 10 99
[06 May 2016 at 01:49:07 MDT] - ::setlevel 11 99
[06 May 2016 at 01:49:09 MDT] - ::setlevel 12 99
[06 May 2016 at 01:49:11 MDT] - ::setlevel 13 99
[06 May 2016 at 01:49:13 MDT] - ::setlevel 14 99
[06 May 2016 at 01:49:14 MDT] - ::setlevel 15 99
[06 May 2016 at 01:49:16 MDT] - ::setlevel 16 99
[06 May 2016 at 01:49:19 MDT] - ::setlevel 17 99
[06 May 2016 at 01:49:21 MDT] - ::setlevel 18 99
[06 May 2016 at 01:49:23 MDT] - ::setlevel 19 99
[06 May 2016 at 01:49:26 MDT] - ::setlevel 20 99
[06 May 2016 at 01:49:28 MDT] - ::setlevel 21 99
[06 May 2016 at 01:49:30 MDT] - ::setlevel 22 99
[06 May 2016 at 01:49:32 MDT] - ::setlevel 23 99
[06 May 2016 at 01:49:34 MDT] - ::setlevel 24 99
[06 May 2016 at 01:49:36 MDT] - ::setlevel 25 99
[06 May 2016 at 01:49:49 MDT] - ::bank 
[06 May 2016 at 01:52:15 MDT] - ::bank 
[06 May 2016 at 01:52:43 MDT] - ::bank 
[06 May 2016 at 01:52:48 MDT] - ::bank 
[06 May 2016 at 01:53:31 MDT] - ::bank 
[06 May 2016 at 01:57:32 MDT] - ::skillsidal33849 
[06 May 2016 at 01:57:34 MDT] - ::skillsidal 33849
[06 May 2016 at 01:57:55 MDT] - ::item 33849
[06 May 2016 at 01:58:56 MDT] - ::item 33799
[06 May 2016 at 01:58:57 MDT] - ::item 33792
[06 May 2016 at 01:59:15 MDT] - ::bank 
[06 May 2016 at 02:15:06 MDT] - ::bank 
[06 May 2016 at 02:15:14 MDT] - ::item 219
[06 May 2016 at 02:15:18 MDT] - ::item 21626
[06 May 2016 at 02:15:20 MDT] - ::item 215
[06 May 2016 at 02:15:21 MDT] - ::item 3051
[06 May 2016 at 02:17:42 MDT] - ::emote 364
[06 May 2016 at 02:17:45 MDT] - ::emote 363
[06 May 2016 at 02:17:46 MDT] - ::emote 362
[06 May 2016 at 02:17:48 MDT] - ::emote 365
[06 May 2016 at 02:17:50 MDT] - ::emote 365
[06 May 2016 at 02:17:52 MDT] - ::emote 366
[06 May 2016 at 02:17:54 MDT] - ::emote 367
[06 May 2016 at 02:18:16 MDT] - ::emote 25594
[06 May 2016 at 02:18:19 MDT] - ::emote 25594
[06 May 2016 at 02:18:22 MDT] - ::emote 25595
[06 May 2016 at 02:18:24 MDT] - ::emote 25596
[06 May 2016 at 02:18:25 MDT] - ::emote 25597
[06 May 2016 at 02:18:28 MDT] - ::emote 25597
[06 May 2016 at 02:18:30 MDT] - ::emote 25593
[06 May 2016 at 02:18:31 MDT] - ::emote 25594
[06 May 2016 at 02:20:09 MDT] - ::emote 25594emote 25598
[06 May 2016 at 02:20:12 MDT] - ::emote 25598
[06 May 2016 at 02:20:15 MDT] - ::emote 25597
[06 May 2016 at 02:20:17 MDT] - ::emote 25599
[06 May 2016 at 02:20:19 MDT] - ::emote 25600
[06 May 2016 at 02:20:20 MDT] - ::emote 25601
[06 May 2016 at 02:20:21 MDT] - ::emote 25602
[06 May 2016 at 02:20:22 MDT] - ::emote 25603
[06 May 2016 at 02:20:23 MDT] - ::emote 25604
[06 May 2016 at 02:20:24 MDT] - ::emote 25607
[06 May 2016 at 02:20:26 MDT] - ::emote 25660
[06 May 2016 at 02:20:35 MDT] - ::emote 25126
[06 May 2016 at 02:20:36 MDT] - ::emote 25125
[06 May 2016 at 02:20:37 MDT] - ::emote 25124
[06 May 2016 at 02:20:39 MDT] - ::emote 25126
[06 May 2016 at 02:20:41 MDT] - ::emote 25127
[06 May 2016 at 02:20:42 MDT] - ::emote 25121
[06 May 2016 at 02:20:44 MDT] - ::emote 25120
[06 May 2016 at 02:20:47 MDT] - ::emote 25120
[06 May 2016 at 02:20:51 MDT] - ::emote 25119
[06 May 2016 at 02:20:53 MDT] - ::emote 25118
[06 May 2016 at 02:20:54 MDT] - ::emote 25117
[06 May 2016 at 02:20:55 MDT] - ::emote 25116
[06 May 2016 at 02:20:57 MDT] - ::emote 25115
[06 May 2016 at 02:20:58 MDT] - ::emote 25114
[06 May 2016 at 02:20:59 MDT] - ::emote 25113
[06 May 2016 at 02:21:04 MDT] - ::emote 24900
[06 May 2016 at 02:21:10 MDT] - ::emote 24977
[06 May 2016 at 02:21:12 MDT] - ::emote 24976
[06 May 2016 at 02:21:14 MDT] - ::emote 24975
[06 May 2016 at 02:21:15 MDT] - ::emote 24974
[06 May 2016 at 02:21:17 MDT] - ::emote 24973
[06 May 2016 at 02:21:18 MDT] - ::emote 24972
[06 May 2016 at 02:21:19 MDT] - ::emote 24971
[06 May 2016 at 02:21:20 MDT] - ::emote 24970
[06 May 2016 at 02:21:23 MDT] - ::emote 24969
[06 May 2016 at 02:21:24 MDT] - ::emote 24968
[06 May 2016 at 02:21:26 MDT] - ::emote 24965
[06 May 2016 at 02:21:27 MDT] - ::emote 24964
[06 May 2016 at 02:21:28 MDT] - ::emote 24963
[06 May 2016 at 02:21:29 MDT] - ::emote 24962
[06 May 2016 at 02:21:30 MDT] - ::emote 24961
[06 May 2016 at 02:21:31 MDT] - ::emote 24960
[06 May 2016 at 02:21:34 MDT] - ::emote 24955
[06 May 2016 at 02:21:36 MDT] - ::emote 24953
[06 May 2016 at 02:21:37 MDT] - ::emote 24952
[06 May 2016 at 02:21:38 MDT] - ::emote 24951
[06 May 2016 at 02:21:39 MDT] - ::emote 24950
[06 May 2016 at 02:21:41 MDT] - ::emote 24940
[06 May 2016 at 02:21:43 MDT] - ::emote 24941
[06 May 2016 at 02:21:44 MDT] - ::emote 24942
[06 May 2016 at 02:21:46 MDT] - ::emote 24943
[06 May 2016 at 02:21:48 MDT] - ::emote 24944
[06 May 2016 at 02:21:49 MDT] - ::emote 24945
[06 May 2016 at 02:21:51 MDT] - ::emote 24940
[06 May 2016 at 02:21:53 MDT] - ::emote 24939
[06 May 2016 at 02:21:55 MDT] - ::emote 24938
[06 May 2016 at 02:21:56 MDT] - ::emote 24937
[06 May 2016 at 02:21:58 MDT] - ::emote 24936
[06 May 2016 at 02:21:58 MDT] - ::emote 24935
[06 May 2016 at 02:21:59 MDT] - ::emote 24930
[06 May 2016 at 02:22:01 MDT] - ::emote 24925
[06 May 2016 at 02:22:03 MDT] - ::emote 24920
[06 May 2016 at 02:22:06 MDT] - ::emote 24915
[06 May 2016 at 02:22:08 MDT] - ::emote 24910
[06 May 2016 at 02:22:10 MDT] - ::emote 24910
[06 May 2016 at 02:22:12 MDT] - ::emote 2495
[06 May 2016 at 02:22:14 MDT] - ::emote 24905
[06 May 2016 at 02:22:20 MDT] - ::emote 22000
[06 May 2016 at 02:22:38 MDT] - ::emote 21984
[06 May 2016 at 02:22:39 MDT] - ::emote 21983
[06 May 2016 at 02:22:40 MDT] - ::emote 21982
[06 May 2016 at 02:22:41 MDT] - ::emote 21981
[06 May 2016 at 02:22:42 MDT] - ::emote 21980
[06 May 2016 at 02:22:45 MDT] - ::emote 21970
[06 May 2016 at 02:22:47 MDT] - ::emote 21960
[06 May 2016 at 02:22:49 MDT] - ::emote 21950
[06 May 2016 at 02:22:51 MDT] - ::emote 21940
[06 May 2016 at 02:22:53 MDT] - ::emote 21930
[06 May 2016 at 02:22:54 MDT] - ::emote 21920
[06 May 2016 at 02:22:56 MDT] - ::emote 21910
[06 May 2016 at 02:22:59 MDT] - ::emote 21909
[06 May 2016 at 02:23:04 MDT] - ::emote 21899
[06 May 2016 at 02:23:06 MDT] - ::emote 21890
[06 May 2016 at 02:23:10 MDT] - ::emote 21880
[06 May 2016 at 02:23:11 MDT] - ::emote 21870
[06 May 2016 at 02:23:13 MDT] - ::emote 21860
[06 May 2016 at 02:23:15 MDT] - ::emote 21850
[06 May 2016 at 02:23:19 MDT] - ::emote 21810
[06 May 2016 at 02:23:33 MDT] - ::emote 21241
[06 May 2016 at 02:23:38 MDT] - ::emote 21240
[06 May 2016 at 02:23:40 MDT] - ::emote 21230
[06 May 2016 at 02:23:41 MDT] - ::emote 21220
[06 May 2016 at 02:23:43 MDT] - ::emote 21210
[06 May 2016 at 02:24:06 MDT] - ::emote 21505
[06 May 2016 at 02:26:09 MDT] - ::bank 
[06 May 2016 at 02:26:50 MDT] - ::bank 
[06 May 2016 at 02:28:20 MDT] - ::emote 363
[06 May 2016 at 02:38:34 MDT] - ::item 5974
[06 May 2016 at 02:38:36 MDT] - ::item 5976
[06 May 2016 at 02:38:43 MDT] - ::item 5978
[06 May 2016 at 02:55:52 MDT] - ::bank 
[06 May 2016 at 02:56:47 MDT] - ::bank 
[06 May 2016 at 02:57:24 MDT] - ::bank 
[06 May 2016 at 02:57:46 MDT] - ::item 5976
[06 May 2016 at 02:58:40 MDT] - ::bnk 
[06 May 2016 at 02:58:41 MDT] - ::bank 
[06 May 2016 at 03:00:15 MDT] - ::bank 
[06 May 2016 at 03:00:22 MDT] - ::item 227 10
[06 May 2016 at 03:00:27 MDT] - ::item 263 10
[06 May 2016 at 03:00:45 MDT] - ::bank 
[06 May 2016 at 03:00:52 MDT] - ::item 31861 10
[06 May 2016 at 03:00:57 MDT] - ::item 1759 10
[06 May 2016 at 03:01:14 MDT] - ::bank 
[06 May 2016 at 03:01:35 MDT] - ::item 4022 5
[06 May 2016 at 03:01:39 MDT] - ::item 1759 5
[06 May 2016 at 03:02:17 MDT] - ::item 21626
[06 May 2016 at 03:02:20 MDT] - ::item 21626 10
[06 May 2016 at 03:02:31 MDT] - ::bank 
[06 May 2016 at 03:04:28 MDT] - ::bank 
[06 May 2016 at 02:57:14 MDT] - ::bank 
[06 May 2016 at 02:57:49 MDT] - ::item 227 10
[06 May 2016 at 02:57:53 MDT] - ::item 257 10
[06 May 2016 at 02:57:59 MDT] - ::bank 
[06 May 2016 at 02:58:31 MDT] - ::bank 
[06 May 2016 at 03:03:30 MDT] - ::item 2398 10
[06 May 2016 at 03:03:32 MDT] - ::banmk 
[06 May 2016 at 03:03:33 MDT] - ::bank 
[06 May 2016 at 03:03:44 MDT] - ::item 6124 10
[06 May 2016 at 03:03:53 MDT] - ::item 6123 10
[06 May 2016 at 03:05:19 MDT] - ::item 5935 10
[06 May 2016 at 03:05:31 MDT] - ::bank 
[06 May 2016 at 03:05:50 MDT] - ::bank 
[06 May 2016 at 03:06:09 MDT] - ::bank 
[06 May 2016 at 03:08:12 MDT] - ::bank 
[06 May 2016 at 03:08:29 MDT] - ::item 1526 10
[06 May 2016 at 03:08:30 MDT] - ::227 10
[06 May 2016 at 03:08:36 MDT] - ::item 227 10
[06 May 2016 at 03:09:33 MDT] - ::bank 
[06 May 2016 at 03:11:01 MDT] - ::tele 0,57,46,28,48
[06 May 2016 at 03:11:02 MDT] - ::tele 0,57,46,21,43
[06 May 2016 at 03:11:03 MDT] - ::tele 0,57,46,29,38
[06 May 2016 at 03:13:24 MDT] - ::item 5976 5
[06 May 2016 at 03:13:26 MDT] - ::item 229 5
[06 May 2016 at 03:13:33 MDT] - ::bank 
[06 May 2016 at 03:17:37 MDT] - ::bank 
[06 May 2016 at 03:22:37 MDT] - ::bank 
[06 May 2016 at 03:24:03 MDT] - ::bank 
[06 May 2016 at 03:24:25 MDT] - ::tele 0,57,46,34,44
[06 May 2016 at 03:24:25 MDT] - ::tele 0,57,46,38,53
[06 May 2016 at 03:24:27 MDT] - ::tele 0,57,46,31,63
[06 May 2016 at 03:24:28 MDT] - ::tele 0,57,47,31,3
[06 May 2016 at 03:31:51 MDT] - ::bank 
[06 May 2016 at 10:23:38 MDT] - ::bank 
[06 May 2016 at 10:24:48 MDT] - ::bank 
[06 May 2016 at 10:54:28 MDT] - ::bank 
[07 May 2016 at 07:33:34 MDT] - ::bank 
[07 May 2016 at 07:34:00 MDT] - ::bank 
[07 May 2016 at 08:05:46 MDT] - ::item 121
[08 May 2016 at 03:48:06 MDT] - ::tele 0,57,45,23,58
[08 May 2016 at 03:48:58 MDT] - ::tele 0,57,54,42,32
[08 May 2016 at 03:49:03 MDT] - ::tele 0,57,54,53,43
[08 May 2016 at 03:49:09 MDT] - ::tele 0,57,54,54,31
[08 May 2016 at 03:49:13 MDT] - ::tele 0,57,54,51,35
[08 May 2016 at 03:49:15 MDT] - ::tele 0,57,54,37,49
[08 May 2016 at 03:49:16 MDT] - ::tele 0,57,54,44,63
[08 May 2016 at 03:49:17 MDT] - ::tele 0,57,54,42,58
[08 May 2016 at 03:49:20 MDT] - ::tele 0,57,55,42,5
[08 May 2016 at 03:49:45 MDT] - ::tele 0,43,53,52,22
[08 May 2016 at 03:50:20 MDT] - ::tele 0,43,53,51,24
[08 May 2016 at 03:50:21 MDT] - ::tele 0,43,53,46,19
[08 May 2016 at 03:50:22 MDT] - ::tele 0,43,53,42,22
[08 May 2016 at 03:50:24 MDT] - ::tele 0,43,53,37,15
[08 May 2016 at 03:50:25 MDT] - ::tele 0,43,53,32,8
[08 May 2016 at 03:50:25 MDT] - ::tele 0,43,53,27,1
[08 May 2016 at 03:50:26 MDT] - ::tele 0,43,52,22,58
[08 May 2016 at 03:50:26 MDT] - ::tele 0,43,52,16,53
[08 May 2016 at 03:50:28 MDT] - ::tele 0,43,53,6,0
[08 May 2016 at 03:50:30 MDT] - ::tele 0,43,53,1,10
[08 May 2016 at 03:50:41 MDT] - ::tele 0,42,53,63,3
[08 May 2016 at 03:50:44 MDT] - ::tele 0,42,52,52,37
[08 May 2016 at 03:50:45 MDT] - ::tele 0,42,52,54,22
[08 May 2016 at 03:50:47 MDT] - ::tele 0,42,51,52,59
[08 May 2016 at 03:50:48 MDT] - ::tele 0,42,51,51,40
[08 May 2016 at 03:50:53 MDT] - ::tele 0,42,51,28,20
[08 May 2016 at 03:50:54 MDT] - ::tele 0,42,51,14,12
[08 May 2016 at 03:50:57 MDT] - ::tele 0,41,51,62,11
[08 May 2016 at 03:51:15 MDT] - ::tele 0,41,49,53,26
[08 May 2016 at 03:51:40 MDT] - ::tele 0,45,49,63,53
[08 May 2016 at 03:51:48 MDT] - ::tele 0,45,49,48,34
[08 May 2016 at 03:51:59 MDT] - ::tele 0,45,49,58,56
[08 May 2016 at 03:52:00 MDT] - ::tele 0,45,49,58,62
[08 May 2016 at 03:52:03 MDT] - ::tele 0,46,49,17,52
[08 May 2016 at 03:52:04 MDT] - ::tele 0,46,49,41,36
[08 May 2016 at 03:52:06 MDT] - ::tele 0,46,49,50,29
[08 May 2016 at 04:02:25 MDT] - ::tele 0,47,49,6,53
[08 May 2016 at 04:02:34 MDT] - ::tele 0,47,49,6,56
[08 May 2016 at 04:02:43 MDT] - ::tele 0,47,49,6,58
[08 May 2016 at 04:02:52 MDT] - ::tele 0,46,49,61,63
[08 May 2016 at 04:18:45 MDT] - ::god 
[08 May 2016 at 04:18:52 MDT] - ::tele 0,44,83,45,42
[08 May 2016 at 04:18:56 MDT] - ::tele 0,44,83,51,45
[08 May 2016 at 04:19:40 MDT] - ::tele 0,44,83,45,36
[08 May 2016 at 04:19:41 MDT] - ::tele 0,44,83,42,33
[08 May 2016 at 04:19:42 MDT] - ::tele 0,44,83,41,30
[08 May 2016 at 04:19:43 MDT] - ::tele 0,44,83,37,28
[08 May 2016 at 04:19:54 MDT] - ::tele 0,41,58,59,3
[08 May 2016 at 04:56:20 MDT] - ::skillsdia 235
[08 May 2016 at 04:56:25 MDT] - ::skillsdia 235
[08 May 2016 at 04:56:28 MDT] - ::skillsdial 235
[08 May 2016 at 04:59:06 MDT] - ::skillsdial 556
[08 May 2016 at 04:59:10 MDT] - ::skillsdial 557
[08 May 2016 at 08:31:16 MDT] - ::tele 0,41,57,50,6
[09 May 2016 at 03:41:07 MDT] - ::tele 0,41,57,52,10
[09 May 2016 at 03:41:24 MDT] - ::npc 17786
[09 May 2016 at 03:41:29 MDT] - ::npc 17787
[09 May 2016 at 03:41:34 MDT] - ::npc 17788
[09 May 2016 at 03:41:39 MDT] - ::npc 17789
[09 May 2016 at 03:44:20 MDT] - ::item 23030
[09 May 2016 at 03:45:26 MDT] - ::item 1038
[09 May 2016 at 03:45:40 MDT] - ::item 1038
[09 May 2016 at 03:59:56 MDT] - ::item 1555
[09 May 2016 at 04:03:10 MDT] - ::item 7771
[09 May 2016 at 04:03:32 MDT] - ::item 22992
[09 May 2016 at 04:03:39 MDT] - ::bank 
[09 May 2016 at 04:04:01 MDT] - ::item 12714
[09 May 2016 at 04:04:11 MDT] - ::item 12712
[09 May 2016 at 04:04:12 MDT] - ::item 12718
[09 May 2016 at 04:04:42 MDT] - ::item 14652
[09 May 2016 at 04:04:55 MDT] - ::item 14651
[09 May 2016 at 04:05:07 MDT] - ::item 15639
[09 May 2016 at 04:05:14 MDT] - ::item 15631
[09 May 2016 at 04:05:23 MDT] - ::item 14533
[09 May 2016 at 04:05:37 MDT] - ::item 13335
[09 May 2016 at 04:05:44 MDT] - ::item 14626
[09 May 2016 at 04:05:45 MDT] - ::item 14627
[09 May 2016 at 04:06:00 MDT] - ::bank 
[09 May 2016 at 04:06:07 MDT] - ::item 27490
[09 May 2016 at 04:06:19 MDT] - ::item 30747
[09 May 2016 at 04:06:30 MDT] - ::item 21512
[09 May 2016 at 04:06:35 MDT] - ::item 24511
[09 May 2016 at 04:06:51 MDT] - ::item 12469
[09 May 2016 at 04:07:19 MDT] - ::item 371
[09 May 2016 at 04:07:25 MDT] - ::item 371 10
[09 May 2016 at 04:07:49 MDT] - ::item 12470
[09 May 2016 at 04:08:40 MDT] - ::bank 
[09 May 2016 at 04:09:29 MDT] - ::item 14653
[09 May 2016 at 04:10:07 MDT] - ::item 19894
[09 May 2016 at 04:10:16 MDT] - ::item 221 5
[09 May 2016 at 04:10:29 MDT] - ::item 221 5
[09 May 2016 at 04:10:37 MDT] - ::item 221 5
[09 May 2016 at 04:10:37 MDT] - ::item 221 5
[09 May 2016 at 04:11:35 MDT] - ::item 22995
[09 May 2016 at 04:11:50 MDT] - ::item 7583
[09 May 2016 at 04:12:15 MDT] - ::item 18671
[09 May 2016 at 04:12:44 MDT] - ::item 28630
[09 May 2016 at 04:12:53 MDT] - ::item 30749
[09 May 2016 at 04:13:24 MDT] - ::bank 
[09 May 2016 at 04:13:51 MDT] - ::bank 
[09 May 2016 at 04:14:09 MDT] - ::item 31457
[09 May 2016 at 04:14:16 MDT] - ::item 31460
[09 May 2016 at 04:15:54 MDT] - ::npc 14969
[09 May 2016 at 04:17:12 MDT] - ::tele 0,53,57,55,52
[09 May 2016 at 04:17:56 MDT] - ::bank 
[09 May 2016 at 04:18:29 MDT] - ::npc 14973
[09 May 2016 at 04:18:36 MDT] - ::god 
